Timestep, State, Action, Reward
0, [0.019292545, 1.4174383, 0.67251384, 0.09609331, -0.026961243, -0.2143788, 0.0, 0.0], [65.564026 68.04187 ], -3.868016888595706
1, [0.026176548, 1.4201444, 0.7009158, 0.11999938, -0.039338537, -0.24756896, 0.0, 0.0], [65.592026 68.02915 ], -5.026276382876533
2, [0.033190917, 1.4229347, 0.71587694, 0.123572014, -0.053631254, -0.28588095, 0.0, 0.0], [65.678345 68.01245 ], -3.5878903470109704
3, [0.040474318, 1.4257201, 0.74445677, 0.12313879, -0.06958833, -0.31917107, 0.0, 0.0], [65.663765 68.09941 ], -5.0338059790557725
4, [0.048072148, 1.4288509, 0.7775087, 0.13822372, -0.087170005, -0.35166636, 0.0, 0.0], [65.71543 68.14475], -5.93741089988241
5, [0.05578413, 1.432638, 0.790971, 0.16704719, -0.1068012, -0.39266023, 0.0, 0.0], [65.78043 68.00486], -4.5714006816685515
6, [0.06366177, 1.4372468, 0.8094934, 0.20312808, -0.12843956, -0.43280727, 0.0, 0.0], [65.87422  68.080055], -5.604260905194325
7, [0.07185087, 1.4426564, 0.8423807, 0.2382412, -0.1518569, -0.46839014, 0.0, 0.0], [65.790344 68.069565], -7.333801662355556
8, [0.08041696, 1.4486569, 0.8816489, 0.2639358, -0.17694569, -0.50182194, 0.0, 0.0], [65.8042  68.07034], -7.971732472495164
9, [0.089044765, 1.4547904, 0.8898733, 0.26913348, -0.20422076, -0.54555184, 0.0, 0.0], [65.85536 68.22788], -4.657404490952091
10, [0.09785166, 1.4618087, 0.9097649, 0.30763122, -0.23367336, -0.5891064, 0.0, 0.0], [65.9816   68.110565], -7.100756808570013
11, [0.10690661, 1.4695191, 0.9364115, 0.3374721, -0.2651909, -0.6304087, 0.0, 0.0], [66.06134 68.25796], -7.813714493240882
12, [0.11608038, 1.4777334, 0.9502427, 0.35876387, -0.29899615, -0.67616683, 0.0, 0.0], [66.11715 68.38134], -6.633490245487296
13, [0.12551565, 1.4867404, 0.97814494, 0.39278078, -0.3349922, -0.71998715, 0.0, 0.0], [66.335594 68.49774 ], -8.738749991186141
14, [0.13513918, 1.4956877, 0.99850625, 0.38880536, -0.37306648, -0.7615551, 0.0, 0.0], [66.41094 68.49395], -6.859836795427627
15, [0.14520034, 1.5051886, 1.0435445, 0.4119698, -0.41309786, -0.8007015, 0.0, 0.0], [66.42795 68.37947], -10.411317756824092
16, [0.15573701, 1.5148308, 1.0921005, 0.41673145, -0.45492887, -0.8366969, 0.0, 0.0], [66.55593 68.50113], -10.275964868653732
17, [0.16684428, 1.5250562, 1.1500881, 0.4409786, -0.49868226, -0.8751477, 0.0, 0.0], [66.44138  68.601425], -12.121701555781799
18, [0.17827424, 1.5355661, 1.1833603, 0.45171455, -0.5446567, -0.9195719, 0.0, 0.0], [66.49855 68.51282], -9.591053939587214
19, [0.19001207, 1.546283, 1.2149694, 0.4588478, -0.5928984, -0.9649235, 0.0, 0.0], [66.39485 68.5634 ], -9.565845881160515
20, [0.20219412, 1.5568959, 1.2596939, 0.45212045, -0.64312667, -1.0046566, 0.0, 0.0], [66.37226  68.758446], -10.523042645079572
21, [0.2147809, 1.567772, 1.3004357, 0.46148598, -0.695667, -1.0509026, 0.0, 0.0], [66.48448 68.81845], -10.98052086983576
22, [0.22787543, 1.5790015, 1.3511693, 0.47468945, -0.75052756, -1.0973103, 0.0, 0.0], [66.553696 68.96418 ], -12.333981402144405
23, [0.24187031, 1.5905286, 1.440562, 0.48544094, -0.8073423, -1.1362957, 0.0, 0.0], [66.65496 69.02654], -16.159674079566077
24, [0.25652894, 1.6018847, 1.5059125, 0.47530505, -0.8661689, -1.1765343, 0.0, 0.0], [66.57315 69.34502], -13.459401350277703
25, [0.27183485, 1.6129462, 1.569229, 0.45958552, -0.9270303, -1.2172304, 0.0, 0.0], [66.47933 69.32511], -13.356195122331558
26, [0.2877427, 1.6242608, 1.6278439, 0.4679229, -0.9904165, -1.2677279, 0.0, 0.0], [66.330376 69.39035 ], -13.916150273824558
27, [0.30424222, 1.6351728, 1.6847168, 0.44726288, -1.0559766, -1.3112048, 0.0, 0.0], [66.362526 69.47823 ], -13.18597602900657
28, [0.32155722, 1.6461375, 1.763572, 0.4466895, -1.1239591, -1.3596509, 0.0, 0.0], [66.20547  69.600494], -16.148318580858547
29, [0.3396039, 1.6570144, 1.8334501, 0.43987605, -1.1944127, -1.4090759, 0.0, 0.0], [66.14185 69.59668], -15.417672624902723
30, [0.35851336, 1.6674014, 1.9157522, 0.41544867, -1.2670825, -1.4533986, 0.0, 0.0], [66.25232 69.63375], -16.482396564108644
31, [0.37832183, 1.677462, 2.00114, 0.39826804, -1.3421652, -1.5016601, 0.0, 0.0], [66.30243  69.724655], -17.25744102786918
32, [0.39867458, 1.6867989, 2.050376, 0.36368316, -1.419572, -1.548141, 0.0, 0.0], [66.36202 69.70146], -13.637707430171774
33, [0.41954556, 1.6956602, 2.0964274, 0.340192, -1.4995389, -1.5993425, 0.0, 0.0], [66.362076 69.733185], -13.825652651569117
34, [0.44083062, 1.7040713, 2.1313605, 0.31807944, -1.5821404, -1.6520369, 0.0, 0.0], [66.28933 69.84328], -13.039223344087832
35, [0.46255493, 1.7119555, 2.1681626, 0.2929398, -1.6673545, -1.7042873, 0.0, 0.0], [66.33514 69.86091], -13.458812438298269
36, [0.4848795, 1.7187757, 2.2204626, 0.2445793, -1.7548474, -1.7498667, 0.0, 0.0], [66.471214 69.85906 ], -14.933890608639404
37, [0.50830126, 1.724749, 2.3218746, 0.20616892, -1.8449229, -1.8015162, 0.0, 0.0], [66.469376 69.82086 ], -20.27233073333419
38, [0.5323858, 1.7299032, 2.3793445, 0.16962563, -1.9375488, -1.8525263, 0.0, 0.0], [66.51998 69.8625 ], -16.218092291699197
39, [0.55698407, 1.7340066, 2.4215362, 0.12354036, -2.0325365, -1.8997635, 0.0, 0.0], [66.46983 69.85524], -14.888400857698075
40, [0.5819308, 1.737052, 2.4469874, 0.077870175, -2.12981, -1.945482, 0.0, 0.0], [66.420616 69.79518 ], -13.478488264628213
41, [0.60751075, 1.73905, 2.5006227, 0.03334552, -2.2295814, -1.9954386, 0.0, 0.0], [66.26456 69.7825 ], -16.58620489763162
42, [0.6338118, 1.739748, 2.56305, -0.021563994, -2.3318017, -2.044421, 0.0, 0.0], [66.11151 69.74692], -17.73121648066361
43, [0.6606716, 1.7390708, 2.6094656, -0.078886904, -2.4363341, -2.090654, 0.0, 0.0], [66.0677  69.86276], -16.408172652818923
44, [0.68811625, 1.7367094, 2.6588778, -0.14900026, -2.5430858, -2.1350465, 0.0, 0.0], [65.983765 69.79694 ], -17.01704081642261
45, [0.7159298, 1.7322495, 2.6875992, -0.23653284, -2.651656, -2.1714168, 0.0, 0.0], [65.96339 69.74929], -15.310905997305513
46, [0.7442688, 1.7260835, 2.7323077, -0.3059589, -2.7625556, -2.2180142, 0.0, 0.0], [66.11834 69.64572], -17.093922605120344
47, [0.7725996, 1.7183728, 2.7251537, -0.36723328, -2.8751552, -2.2520106, 0.0, 0.0], [66.09811 69.68957], -12.066238962392463
48, [0.8009325, 1.7090216, 2.7201524, -0.43210515, -2.9895132, -2.2871804, 0.0, 0.0], [66.20411  69.661835], -12.54539808861121
49, [0.82917327, 1.6983238, 2.7070942, -0.48329857, -3.1056201, -2.3221629, 0.0, 0.0], [66.02999 69.65723], -11.758274833749129
50, [0.8572134, 1.6855153, 2.684801, -0.5679329, -3.2233481, -2.3545804, 0.0, 0.0], [66.18323  69.695854], -11.638669055339351
51, [0.88526917, 1.6704484, 2.6852183, -0.6587066, -3.3432732, -2.3985248, 0.0, 0.0], [66.22462 69.59967], -14.339990327145715
52, [0.91318095, 1.6530583, 2.671583, -0.7520068, -3.4653707, -2.441975, 0.0, 0.0], [66.12568 69.61183], -13.395994166695987
53, [0.94052905, 1.6337769, 2.6184144, -0.8260368, -3.5890896, -2.474403, 0.0, 0.0], [66.000854 69.70007 ], -9.387494764167245
54, [0.96752053, 1.6131698, 2.5877213, -0.8749339, -3.7147303, -2.512839, 0.0, 0.0], [65.93423 69.70732], -11.086034126377585
55, [0.99405515, 1.5911363, 2.5490181, -0.92848694, -3.842381, -2.5530434, 0.0, 0.0], [65.76369  69.677956], -10.723629534979823
56, [1.0199922, 1.5678064, 2.4984503, -0.976674, -3.9719954, -2.5923204, 0.0, 0.0], [65.66349  69.455826], -100
