Timestep, State, Action, Reward
0, [-0.010944748, 1.3943096, -0.35949865, -0.20625637, 0.0065517253, 0.002757938, 0.0, 0.0], [73.83216 73.69898], 3.16032808220872
1, [-0.014574337, 1.3902214, -0.36089158, -0.18169242, 0.00450474, -0.040943354, 0.0, 0.0], [73.84772  73.658195], 1.3218377547819795
2, [-0.018280506, 1.3868837, -0.36625844, -0.14833406, 0.00019549948, -0.086193025, 0.0, 0.0], [74.099754 73.73686 ], 1.3194954465399302
3, [-0.021830369, 1.3837633, -0.34877226, -0.1386937, -0.0059464737, -0.12285056, 0.0, 0.0], [74.03103  73.698166], 1.3836437555357417
4, [-0.025229454, 1.3816236, -0.33181998, -0.095153235, -0.013944986, -0.1599854, 0.0, 0.0], [73.7852  73.88492], 2.092669615640132
5, [-0.02857523, 1.3795886, -0.3244347, -0.09056762, -0.023982508, -0.20076887, 0.0, 0.0], [73.892426 73.97739 ], -0.30132129823728515
6, [-0.03193922, 1.3776411, -0.32403752, -0.08679741, -0.036199227, -0.24435696, 0.0, 0.0], [73.84105 74.14745], -1.2265749677408895
7, [-0.035025597, 1.3761765, -0.29461783, -0.065492816, -0.050079018, -0.2776216, 0.0, 0.0], [73.868935 73.957245], 1.786085413970211
8, [-0.03819065, 1.3748487, -0.30015147, -0.059642937, -0.0662746, -0.3239415, 0.0, 0.0], [73.853775 73.89494 ], -2.2462872049201947
9, [-0.041119196, 1.3738009, -0.2747305, -0.047469903, -0.08423712, -0.3592838, 0.0, 0.0], [73.79331 73.71686], 0.6918883420977249
10, [-0.043774318, 1.3726588, -0.24572201, -0.05198527, -0.103888355, -0.3930607, 0.0, 0.0], [73.8243   73.590385], 0.574876294173988
11, [-0.046159934, 1.3723239, -0.21698444, -0.016534926, -0.12535733, -0.42941904, 0.0, 0.0], [73.93687 73.4866 ], 0.9035070226662594
12, [-0.048350908, 1.3719883, -0.19570449, -0.01705197, -0.1487043, -0.46698222, 0.0, 0.0], [73.8406  73.37043], -0.5219410233659846
13, [-0.050316334, 1.371899, -0.17133671, -0.0066872886, -0.17393762, -0.5047127, 0.0, 0.0], [73.93866 73.37052], -0.3535940852936096
14, [-0.05211363, 1.3717855, -0.15269431, -0.008439547, -0.20113797, -0.544057, 0.0, 0.0], [73.928215 73.357086], -1.1914245173618543
15, [-0.05353985, 1.3717523, -0.114092425, -0.0056178356, -0.23000476, -0.57738805, 0.0, 0.0], [74.027916 73.5089  ], 0.6508354919677242
16, [-0.054873087, 1.3716676, -0.102884516, -0.008812045, -0.26101315, -0.6202246, 0.0, 0.0], [73.99892 73.35137], -2.330711799459651
17, [-0.055841826, 1.3714428, -0.065039776, -0.016000323, -0.29371265, -0.65404946, 0.0, 0.0], [74.06174 73.40121], 0.04683603445253767
18, [-0.056446265, 1.3714168, -0.027167663, -0.008248501, -0.32824415, -0.6906929, 0.0, 0.0], [73.9524  73.13322], 0.07565133841133162
19, [-0.056793977, 1.3717728, 0.00011523089, 0.007478899, -0.3648898, -0.73298013, 0.0, 0.0], [73.86707 73.3316 ], -1.9403283172031411
20, [-0.056876183, 1.3724583, 0.028185021, 0.020704448, -0.4036693, -0.77566063, 0.0, 0.0], [73.731026 73.35345 ], -7.026043919569746
21, [-0.056732558, 1.3730552, 0.0520724, 0.015241592, -0.44453123, -0.8173127, 0.0, 0.0], [73.87212 73.24462], -6.403720018877879
22, [-0.056101322, 1.3744814, 0.10202253, 0.050416898, -0.48753062, -0.86006594, 0.0, 0.0], [73.85419  73.258575], -10.724141792160298
23, [-0.055069543, 1.3762778, 0.14313892, 0.065012924, -0.5326674, -0.9027365, 0.0, 0.0], [73.94415 73.18373], -9.360127599688115
24, [-0.053636454, 1.3787868, 0.1842514, 0.09462485, -0.5801832, -0.9503175, 0.0, 0.0], [73.79902 73.30968], -10.318394398676121
25, [-0.051945113, 1.381165, 0.21064003, 0.08666728, -0.62990683, -0.99447477, 0.0, 0.0], [73.79565  73.182175], -7.597919751612766
26, [-0.049545668, 1.3840871, 0.28162417, 0.108611874, -0.6817085, -1.0360357, 0.0, 0.0], [73.87054  73.237366], -13.200324276532045
27, [-0.04678297, 1.3870655, 0.31797397, 0.10867217, -0.73581135, -1.0820588, 0.0, 0.0], [74.05296 73.11557], -9.447270610751291
28, [-0.043566227, 1.3904355, 0.36316496, 0.123411216, -0.7923871, -1.1315181, 0.0, 0.0], [73.98446 73.15363], -11.066899797952617
29, [-0.03988552, 1.3937138, 0.408774, 0.11670485, -0.8512058, -1.1763773, 0.0, 0.0], [74.13185  73.310326], -10.683156415739989
30, [-0.03551836, 1.3973234, 0.47627193, 0.12859674, -0.9124084, -1.2240558, 0.0, 0.0], [74.228294 73.241234], -13.621304292677637
31, [-0.03070116, 1.4008434, 0.5196799, 0.12173722, -0.97601545, -1.2721441, 0.0, 0.0], [74.158295 73.27373 ], -11.073283585224276
32, [-0.025132084, 1.4043758, 0.5926815, 0.11939543, -1.0419396, -1.3184893, 0.0, 0.0], [73.946396 73.43698 ], -14.348480078052107
33, [-0.019172858, 1.4078007, 0.62906617, 0.11158886, -1.1104383, -1.3699764, 0.0, 0.0], [73.92515 73.31992], -10.942811419731884
34, [-0.01231575, 1.4108598, 0.7154654, 0.09256268, -1.1811017, -1.4132713, 0.0, 0.0], [73.79489  73.452484], -15.948705179699305
35, [-0.004722595, 1.4135305, 0.78515214, 0.07250511, -1.2540954, -1.4598805, 0.0, 0.0], [73.74415  73.171555], -14.598314706754268
36, [0.0034497262, 1.4159346, 0.8385932, 0.057858493, -1.3296515, -1.5111245, 0.0, 0.0], [73.70847  73.164505], -13.335046770110596
37, [0.012334252, 1.4175844, 0.90458935, 0.021900138, -1.4074513, -1.5560036, 0.0, 0.0], [73.592735 73.112755], -14.706669941129478
38, [0.021748733, 1.4189442, 0.95179355, 0.0065304297, -1.4879327, -1.6096344, 0.0, 0.0], [73.56595  73.064835], -13.221581045694522
39, [0.031998158, 1.4195302, 1.0287783, -0.029834915, -1.5707731, -1.6568155, 0.0, 0.0], [73.54527 73.06144], -16.431521380675992
40, [0.0431283, 1.4195144, 1.1097081, -0.05832145, -1.6561692, -1.7079289, 0.0, 0.0], [73.62531 72.95767], -17.100348088163475
41, [0.05532818, 1.4187683, 1.2089084, -0.092090316, -1.7441235, -1.759095, 0.0, 0.0], [73.59438 72.90226], -19.210284447692022
42, [0.06828709, 1.4169853, 1.2764853, -0.13884766, -1.834445, -1.8064411, 0.0, 0.0], [73.611916 72.844185], -16.400828649899456
43, [0.0818779, 1.414529, 1.3307754, -0.1690376, -1.9274051, -1.8592112, 0.0, 0.0], [73.55288 72.91866], -15.198053698810797
44, [0.096230604, 1.4109644, 1.3977118, -0.21775934, -2.0227923, -1.9077593, 0.0, 0.0], [73.67056 72.83322], -16.913775924028943
45, [0.11144123, 1.4058081, 1.4740468, -0.28712708, -2.12038, -1.9517654, 0.0, 0.0], [73.55361  72.725334], -18.404150022374456
46, [0.12702274, 1.399703, 1.5014542, -0.32726023, -2.2203465, -1.9993465, 0.0, 0.0], [73.505295 72.74452 ], -13.345770692322064
47, [0.14330435, 1.3919435, 1.5618724, -0.39782658, -2.3225043, -2.0431695, 0.0, 0.0], [73.478455 72.767365], -17.433991607555146
48, [0.15992422, 1.3827153, 1.586406, -0.4592404, -2.426696, -2.0838418, 0.0, 0.0], [73.486946 72.687775], -13.992275457621945
49, [0.17707643, 1.3717295, 1.630648, -0.5326813, -2.532999, -2.1260736, 0.0, 0.0], [73.46356 72.83981], -16.46892891017588
50, [0.19438505, 1.3594484, 1.6379502, -0.5846676, -2.6412766, -2.1655717, 0.0, 0.0], [73.45922 72.74516], -12.546454347832155
51, [0.21179561, 1.3456758, 1.6406876, -0.64451635, -2.7513866, -2.2022195, 0.0, 0.0], [73.473175 72.80792 ], -12.594572936210243
52, [0.22952366, 1.3300481, 1.6656983, -0.7198244, -2.8635657, -2.2436025, 0.0, 0.0], [73.35915 72.81008], -15.478280453843086
53, [0.24727917, 1.3128017, 1.6630892, -0.78383404, -2.9775424, -2.27956, 0.0, 0.0], [73.38325  72.778915], -12.742665654620355
54, [0.2650651, 1.2935002, 1.6620483, -0.8665999, -3.0933466, -2.3161132, 0.0, 0.0], [73.39508 72.86937], -13.945425321531689
55, [0.2827879, 1.2728322, 1.653109, -0.91822547, -3.2110236, -2.3535628, 0.0, 0.0], [73.59651 72.89755], -12.10653466287859
56, [0.30045825, 1.2499776, 1.6466986, -1.005843, -3.330756, -2.3946722, 0.0, 0.0], [73.72015 72.84034], -14.333394910907673
57, [0.3177229, 1.2249483, 1.6071278, -1.0926608, -3.452176, -2.4284303, 0.0, 0.0], [73.68305  72.916176], -11.841717918400677
58, [0.33464137, 1.1980877, 1.5752145, -1.1640261, -3.5755177, -2.4668593, 0.0, 0.0], [73.57387 72.89563], -12.034992254506124
